date,portid,portname,portcalls,portcalls_container,import,export,import_dry_bulk,import_container,import_general_cargo,import_tanker,import_roro,export_dry_bulk,export_container,export_general_cargo,export_tanker,export_roro
2019-10-17,port183,Buenaventura,3,2,8672,67,0,7696,0,0,976,0,0,0,0,67
2019-10-18,port183,Buenaventura,3,1,35982,3598,20633,9886,0,5461,0,2945,0,0,653,0
2019-10-19,port183,Buenaventura,2,2,13137,0,0,13137,0,0,0,0,0,0,0,0
2019-10-20,port183,Buenaventura,4,3,54014,1359,0,29338,0,24676,0,0,1359,0,0,0
2019-10-21,port183,Buenaventura,4,3,12474,2892,0,12474,0,0,0,0,2892,0,0,0
2019-10-22,port183,Buenaventura,2,1,10147,0,0,9751,0,395,0,0,0,0,0,0
2019-10-23,port183,Buenaventura,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,port183,Buenaventura,2,2,0,14465,0,0,0,0,0,0,14465,0,0,0
2019-10-25,port183,Buenaventura,2,1,46141,1178,46141,0,0,0,0,0,1178,0,0,0
2019-10-26,port183,Buenaventura,2,0,38318,0,0,0,0,35047,3271,0,0,0,0,0
2019-10-27,port183,Buenaventura,7,4,41680,2995,35844,5835,0,0,0,0,2995,0,0,0
2019-10-28,port183,Buenaventura,5,1,55236,0,51670,3299,265,0,0,0,0,0,0,0
2019-10-29,port183,Buenaventura,4,3,61993,1623,0,61993,0,0,0,0,1623,0,0,0
2019-10-30,port183,Buenaventura,5,1,15612,2326,7755,0,3253,4604,0,0,2326,0,0,0
2019-10-31,port183,Buenaventura,2,2,5559,21513,0,5559,0,0,0,0,21513,0,0,0
2019-11-01,port183,Buenaventura,3,1,20175,0,12619,7555,0,0,0,0,0,0,0,0
2019-11-02,port183,Buenaventura,1,1,5559,1623,0,5559,0,0,0,0,1623,0,0,0
2019-11-03,port183,Buenaventura,4,2,21771,1623,11566,6010,4194,0,0,0,1623,0,0,0
2019-11-04,port183,Buenaventura,5,4,39401,322,23119,16282,0,0,0,0,322,0,0,0
2019-11-05,port183,Buenaventura,4,1,25902,9615,20633,0,0,5268,0,2945,6669,0,0,0
2019-11-06,port183,Buenaventura,3,1,55779,611,35005,15195,5578,0,0,0,0,611,0,0
2019-11-07,port183,Buenaventura,3,2,11450,15112,0,11450,0,0,0,0,15112,0,0,0
2019-11-08,port183,Buenaventura,1,0,31882,0,0,0,0,31882,0,0,0,0,0,0
2019-11-09,port183,Buenaventura,5,3,42230,4568,20633,18540,0,3056,0,2945,1623,0,0,0
2019-11-10,port183,Buenaventura,2,1,5559,36269,0,5559,0,0,0,34645,1623,0,0,0
2019-11-11,port183,Buenaventura,3,2,41264,2322,37372,3891,0,0,0,0,2322,0,0,0
2019-11-12,port183,Buenaventura,4,2,100557,0,83348,17208,0,0,0,0,0,0,0,0
2019-11-13,port183,Buenaventura,1,1,5559,1623,0,5559,0,0,0,0,1623,0,0,0
2019-11-14,port183,Buenaventura,3,3,5559,27257,0,5559,0,0,0,0,27257,0,0,0
2019-11-15,port183,Buenaventura,3,1,16366,0,4566,7059,4740,0,0,0,0,0,0,0
2019-11-16,port183,Buenaventura,3,1,17953,0,6491,11462,0,0,0,0,0,0,0,0
2019-11-17,port183,Buenaventura,3,2,45620,2292,28210,17409,0,0,0,0,2292,0,0,0
2019-11-18,port183,Buenaventura,3,2,11596,2572,0,2228,9367,0,0,0,2572,0,0,0
2019-11-19,port183,Buenaventura,2,0,18120,653,12658,0,0,5461,0,0,0,0,653,0
2019-11-20,port183,Buenaventura,4,2,68580,611,49185,13816,5578,0,0,0,0,611,0,0
2019-11-21,port183,Buenaventura,2,1,40537,0,0,26544,13993,0,0,0,0,0,0,0
2019-11-22,port183,Buenaventura,4,2,16850,0,0,14927,0,0,1923,0,0,0,0,0
2019-11-23,port183,Buenaventura,2,1,3928,0,0,456,0,3472,0,0,0,0,0,0
2019-11-24,port183,Buenaventura,5,3,86086,9821,80527,5559,0,0,0,0,9821,0,0,0
2019-11-25,port183,Buenaventura,4,1,976,2394,0,0,0,0,976,0,2326,0,0,67
2019-11-26,port183,Buenaventura,1,1,5421,0,0,5421,0,0,0,0,0,0,0,0
2019-11-27,port183,Buenaventura,2,0,33682,0,33682,0,0,0,0,0,0,0,0,0
2019-11-28,port183,Buenaventura,5,3,30627,16476,0,11321,19306,0,0,0,16476,0,0,0
2019-11-29,port183,Buenaventura,4,1,28780,0,22608,3030,0,3141,0,0,0,0,0,0
2019-11-30,port183,Buenaventura,1,1,5559,1623,0,5559,0,0,0,0,1623,0,0,0
2019-12-01,port183,Buenaventura,4,3,18304,0,0,13831,4472,0,0,0,0,0,0,0
2019-12-02,port183,Buenaventura,3,2,3276,55780,0,3276,0,0,0,53528,2252,0,0,0
2019-12-03,port183,Buenaventura,1,0,1164,0,0,0,0,0,1164,0,0,0,0,0
2019-12-04,port183,Buenaventura,5,3,53892,781,34059,19832,0,0,0,0,781,0,0,0
2019-12-05,port183,Buenaventura,5,1,81262,0,53875,10096,752,16537,0,0,0,0,0,0
2019-12-06,port183,Buenaventura,1,1,4352,0,0,4352,0,0,0,0,0,0,0,0
2019-12-07,port183,Buenaventura,5,3,20472,1623,0,20472,0,0,0,0,1623,0,0,0
2019-12-08,port183,Buenaventura,7,3,78567,51954,33133,44035,0,1398,0,30783,21171,0,0,0
2019-12-09,port183,Buenaventura,4,2,24653,15024,23677,0,0,0,976,0,14957,0,0,67
2019-12-10,port183,Buenaventura,4,2,26192,5670,20633,5559,0,0,0,4047,1623,0,0,0
2019-12-11,port183,Buenaventura,1,1,1241,0,0,1241,0,0,0,0,0,0,0,0
2019-12-12,port183,Buenaventura,2,2,11118,3246,0,11118,0,0,0,0,3246,0,0,0
2019-12-13,port183,Buenaventura,1,1,5559,1623,0,5559,0,0,0,0,1623,0,0,0
2019-12-14,port183,Buenaventura,5,2,84123,6258,72029,11118,0,0,976,2945,3246,0,0,67
2019-12-15,port183,Buenaventura,2,2,9676,0,0,9676,0,0,0,0,0,0,0,0
2019-12-16,port183,Buenaventura,3,2,32630,1623,0,14021,0,18609,0,0,1623,0,0,0
2019-12-17,port183,Buenaventura,2,1,27980,2945,20633,7346,0,0,0,2945,0,0,0,0
2019-12-18,port183,Buenaventura,2,1,6156,1371,6156,0,0,0,0,0,1371,0,0,0
2019-12-19,port183,Buenaventura,2,1,35487,1623,29928,5559,0,0,0,0,1623,0,0,0
2019-12-20,port183,Buenaventura,3,1,49998,4568,44439,5559,0,0,0,2945,1623,0,0,0
2019-12-21,port183,Buenaventura,4,2,12094,3313,0,11118,0,0,976,0,3246,0,0,67
2019-12-22,port183,Buenaventura,2,2,15130,1230,0,15130,0,0,0,0,1230,0,0,0
2019-12-23,port183,Buenaventura,4,2,57876,8450,52316,5559,0,0,0,2945,5504,0,0,0
2019-12-24,port183,Buenaventura,2,2,18905,1623,0,18905,0,0,0,0,1623,0,0,0
2019-12-25,port183,Buenaventura,3,1,25063,1623,0,5559,1793,17711,0,0,1623,0,0,0
2019-12-26,port183,Buenaventura,3,2,7740,12444,0,7740,0,0,0,0,12444,0,0,0
2019-12-27,port183,Buenaventura,1,0,13356,0,13356,0,0,0,0,0,0,0,0,0
2019-12-28,port183,Buenaventura,4,2,39787,905,12100,7582,20104,0,0,0,905,0,0,0
2019-12-29,port183,Buenaventura,3,2,11118,3246,0,11118,0,0,0,0,3246,0,0,0
2019-12-30,port183,Buenaventura,4,2,43849,0,25315,12863,0,5670,0,0,0,0,0,0
2019-12-31,port183,Buenaventura,2,1,21605,0,0,11977,9628,0,0,0,0,0,0,0
2020-01-01,port183,Buenaventura,2,1,10425,0,0,5521,4903,0,0,0,0,0,0,0
2020-01-02,port183,Buenaventura,1,1,0,5691,0,0,0,0,0,0,5691,0,0,0
2020-01-03,port183,Buenaventura,4,2,40996,34707,8208,32788,0,0,0,34707,0,0,0,0
2020-01-04,port183,Buenaventura,2,2,11903,1623,0,11903,0,0,0,0,1623,0,0,0
2020-01-05,port183,Buenaventura,4,3,38892,1623,0,38892,0,0,0,0,1623,0,0,0
2020-01-06,port183,Buenaventura,3,1,52119,666,52119,0,0,0,0,0,666,0,0,0
2020-01-07,port183,Buenaventura,2,1,10088,0,0,7272,0,2816,0,0,0,0,0,0
2020-01-08,port183,Buenaventura,4,1,24638,30536,0,8612,5578,10447,0,29924,0,611,0,0
2020-01-09,port183,Buenaventura,4,3,1135,0,0,1135,0,0,0,0,0,0,0,0
2020-01-10,port183,Buenaventura,3,1,54214,0,45565,8649,0,0,0,0,0,0,0,0
2020-01-11,port183,Buenaventura,4,2,28665,2705,23106,5559,0,0,0,0,2705,0,0,0
2020-01-12,port183,Buenaventura,4,3,26361,1623,10432,15929,0,0,0,0,1623,0,0,0
2020-01-13,port183,Buenaventura,1,0,34219,0,34219,0,0,0,0,0,0,0,0,0
2020-01-14,port183,Buenaventura,3,1,33784,2945,20633,6464,6685,0,0,2945,0,0,0,0
2020-01-15,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16,port183,Buenaventura,2,1,0,4735,0,0,0,0,0,0,4735,0,0,0
2020-01-17,port183,Buenaventura,1,1,8049,0,0,8049,0,0,0,0,0,0,0,0
2020-01-18,port183,Buenaventura,2,1,21249,0,21249,0,0,0,0,0,0,0,0,0
2020-01-19,port183,Buenaventura,4,3,29140,0,0,28121,0,0,1018,0,0,0,0,0
2020-01-20,port183,Buenaventura,4,2,18649,7390,0,12031,5578,1039,0,0,6779,611,0,0
2020-01-21,port183,Buenaventura,2,1,3352,0,0,1108,0,0,2243,0,0,0,0,0
2020-01-22,port183,Buenaventura,2,1,17352,0,7599,9752,0,0,0,0,0,0,0,0
2020-01-23,port183,Buenaventura,3,2,26192,13993,20633,5559,0,0,0,2945,11048,0,0,0
2020-01-24,port183,Buenaventura,3,1,5559,1623,0,5559,0,0,0,0,1623,0,0,0
2020-01-25,port183,Buenaventura,4,2,58530,2234,46126,6825,5578,0,0,0,1623,611,0,0
2020-01-26,port183,Buenaventura,4,3,15385,5030,9826,5559,0,0,0,0,5030,0,0,0
2020-01-27,port183,Buenaventura,5,2,55351,6735,20368,10470,24512,0,0,0,6123,611,0,0
2020-01-28,port183,Buenaventura,3,1,14088,2097,0,8627,0,5461,0,1444,0,0,653,0
2020-01-29,port183,Buenaventura,4,2,56623,3691,49683,5480,1459,0,0,0,3691,0,0,0
2020-01-30,port183,Buenaventura,2,1,9956,653,0,4494,0,5461,0,0,0,0,653,0
2020-01-31,port183,Buenaventura,2,0,26408,653,20946,0,0,5461,0,0,0,0,653,0
2020-02-01,port183,Buenaventura,4,2,36978,0,0,10844,14298,11835,0,0,0,0,0,0
2020-02-02,port183,Buenaventura,5,3,21650,0,0,17746,3904,0,0,0,0,0,0,0
2020-02-03,port183,Buenaventura,5,3,28728,4021,20255,8472,0,0,0,0,4021,0,0,0
2020-02-04,port183,Buenaventura,4,1,14942,0,3713,8669,0,0,2559,0,0,0,0,0
2020-02-05,port183,Buenaventura,2,1,6576,1623,1017,5559,0,0,0,0,1623,0,0,0
2020-02-06,port183,Buenaventura,3,2,5559,2061,0,5559,0,0,0,0,2061,0,0,0
2020-02-07,port183,Buenaventura,3,2,15328,11941,0,11071,0,4257,0,0,11941,0,0,0
2020-02-08,port183,Buenaventura,2,2,59909,0,0,59909,0,0,0,0,0,0,0,0
2020-02-09,port183,Buenaventura,3,1,2743,0,0,2390,0,352,0,0,0,0,0,0
2020-02-10,port183,Buenaventura,5,1,117069,1825,111901,0,0,5167,0,0,1825,0,0,0
2020-02-11,port183,Buenaventura,1,1,9041,0,0,9041,0,0,0,0,0,0,0,0
2020-02-12,port183,Buenaventura,3,1,5868,19001,0,5559,0,309,0,17378,1623,0,0,0
2020-02-13,port183,Buenaventura,6,3,32371,9536,0,20675,0,11182,513,0,9536,0,0,0
2020-02-14,port183,Buenaventura,2,0,22422,0,22422,0,0,0,0,0,0,0,0,0
2020-02-15,port183,Buenaventura,2,2,25212,0,0,25212,0,0,0,0,0,0,0,0
2020-02-16,port183,Buenaventura,3,3,16928,3846,0,16928,0,0,0,0,3846,0,0,0
2020-02-17,port183,Buenaventura,1,1,0,3338,0,0,0,0,0,0,3338,0,0,0
2020-02-18,port183,Buenaventura,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,port183,Buenaventura,3,2,17791,0,0,17791,0,0,0,0,0,0,0,0
2020-02-20,port183,Buenaventura,3,1,60180,0,50199,9981,0,0,0,0,0,0,0,0
2020-02-21,port183,Buenaventura,4,1,50124,67,33911,13241,1995,0,976,0,0,0,0,67
2020-02-22,port183,Buenaventura,5,3,31491,0,3840,24746,2904,0,0,0,0,0,0,0
2020-02-23,port183,Buenaventura,1,1,5559,1623,0,5559,0,0,0,0,1623,0,0,0
2020-02-24,port183,Buenaventura,5,2,91880,5981,84387,7492,0,0,0,2945,3036,0,0,0
2020-02-25,port183,Buenaventura,5,2,39832,26257,27581,12250,0,0,0,26257,0,0,0,0
2020-02-26,port183,Buenaventura,2,0,5080,0,0,0,826,4253,0,0,0,0,0,0
2020-02-27,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,port183,Buenaventura,2,1,14026,401,0,14026,0,0,0,0,0,0,401,0
2020-02-29,port183,Buenaventura,5,2,38404,0,31209,7194,0,0,0,0,0,0,0,0
2020-03-01,port183,Buenaventura,5,3,81116,0,32053,30204,0,18858,0,0,0,0,0,0
2020-03-02,port183,Buenaventura,3,2,5419,0,3415,2004,0,0,0,0,0,0,0,0
2020-03-03,port183,Buenaventura,2,2,15020,0,0,15020,0,0,0,0,0,0,0,0
2020-03-04,port183,Buenaventura,3,0,9446,67,0,0,2899,5570,976,0,0,0,0,67
2020-03-05,port183,Buenaventura,2,2,0,22223,0,0,0,0,0,0,22223,0,0,0
2020-03-06,port183,Buenaventura,4,2,0,1076,0,0,0,0,0,0,1076,0,0,0
2020-03-07,port183,Buenaventura,4,1,56423,2186,49742,0,0,6680,0,0,2186,0,0,0
2020-03-08,port183,Buenaventura,4,2,25871,2945,20633,3188,0,0,2049,2945,0,0,0,0
2020-03-09,port183,Buenaventura,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,port183,Buenaventura,4,2,32604,1830,32604,0,0,0,0,0,1830,0,0,0
2020-03-11,port183,Buenaventura,1,0,4387,0,4387,0,0,0,0,0,0,0,0,0
2020-03-12,port183,Buenaventura,1,1,0,6669,0,0,0,0,0,0,6669,0,0,0
2020-03-13,port183,Buenaventura,3,1,8203,1094,8203,0,0,0,0,0,1094,0,0,0
2020-03-14,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,port183,Buenaventura,4,2,38941,1623,28394,10546,0,0,0,0,1623,0,0,0
2020-03-16,port183,Buenaventura,4,3,34698,3971,29139,5559,0,0,0,0,3971,0,0,0
2020-03-17,port183,Buenaventura,2,0,26095,3598,20633,0,0,5461,0,2945,0,0,653,0
2020-03-18,port183,Buenaventura,3,1,22395,0,0,22395,0,0,0,0,0,0,0,0
2020-03-19,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,port183,Buenaventura,2,1,2484,5668,0,0,2484,0,0,0,5668,0,0,0
2020-03-21,port183,Buenaventura,3,3,21805,2319,0,21805,0,0,0,0,2319,0,0,0
2020-03-22,port183,Buenaventura,3,2,11020,9938,0,5559,0,5461,0,0,9285,0,653,0
2020-03-23,port183,Buenaventura,5,2,69724,3051,59943,8270,1510,0,0,0,3051,0,0,0
2020-03-24,port183,Buenaventura,1,1,4893,0,0,4893,0,0,0,0,0,0,0,0
2020-03-25,port183,Buenaventura,1,1,0,22395,0,0,0,0,0,0,22395,0,0,0
2020-03-26,port183,Buenaventura,3,0,52622,0,50304,0,0,0,2317,0,0,0,0,0
2020-03-27,port183,Buenaventura,4,2,11920,0,0,11920,0,0,0,0,0,0,0,0
2020-03-28,port183,Buenaventura,3,2,11305,0,0,5062,6242,0,0,0,0,0,0,0
2020-03-29,port183,Buenaventura,5,2,79203,0,48723,20083,0,10396,0,0,0,0,0,0
2020-03-30,port183,Buenaventura,3,2,7392,4070,0,7392,0,0,0,0,4035,0,35,0
2020-03-31,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,port183,Buenaventura,3,1,11635,9868,1632,10003,0,0,0,9868,0,0,0,0
2020-04-02,port183,Buenaventura,3,2,30243,3820,0,10981,0,19262,0,0,3820,0,0,0
2020-04-03,port183,Buenaventura,3,2,8143,2199,0,4519,3623,0,0,0,2199,0,0,0
2020-04-04,port183,Buenaventura,5,2,32261,2945,21083,9663,0,1514,0,2945,0,0,0,0
2020-04-05,port183,Buenaventura,4,2,55956,4839,50397,5559,0,0,0,451,4387,0,0,0
2020-04-06,port183,Buenaventura,2,1,24064,0,0,7385,0,16678,0,0,0,0,0,0
2020-04-07,port183,Buenaventura,3,1,94503,0,87197,7306,0,0,0,0,0,0,0,0
2020-04-08,port183,Buenaventura,5,1,96964,0,87500,7415,0,0,2049,0,0,0,0,0
2020-04-09,port183,Buenaventura,3,2,6829,13589,0,6829,0,0,0,11695,1893,0,0,0
2020-04-10,port183,Buenaventura,1,1,11642,0,0,11642,0,0,0,0,0,0,0,0
2020-04-11,port183,Buenaventura,3,2,34390,3839,34390,0,0,0,0,0,3839,0,0,0
2020-04-12,port183,Buenaventura,1,1,0,3590,0,0,0,0,0,0,3590,0,0,0
2020-04-13,port183,Buenaventura,4,3,22995,1623,0,17980,0,5015,0,0,1623,0,0,0
2020-04-14,port183,Buenaventura,3,3,16707,0,0,16707,0,0,0,0,0,0,0,0
2020-04-15,port183,Buenaventura,1,1,16624,0,0,16624,0,0,0,0,0,0,0,0
2020-04-16,port183,Buenaventura,3,2,3404,6372,0,3404,0,0,0,0,6372,0,0,0
2020-04-17,port183,Buenaventura,2,1,33544,2945,20633,12910,0,0,0,2945,0,0,0,0
2020-04-18,port183,Buenaventura,5,3,30598,1538,25695,3373,0,0,1528,0,1538,0,0,0
2020-04-19,port183,Buenaventura,3,1,35,940,0,0,0,35,0,0,940,0,0,0
2020-04-20,port183,Buenaventura,2,1,42274,1825,42274,0,0,0,0,0,1825,0,0,0
2020-04-21,port183,Buenaventura,1,0,3810,0,3810,0,0,0,0,0,0,0,0,0
2020-04-22,port183,Buenaventura,2,2,10299,0,0,10299,0,0,0,0,0,0,0,0
2020-04-23,port183,Buenaventura,6,3,41911,8541,8047,16152,0,17711,0,0,8541,0,0,0
2020-04-24,port183,Buenaventura,3,1,36164,0,26258,9906,0,0,0,0,0,0,0,0
2020-04-25,port183,Buenaventura,6,2,70520,3246,56490,11118,0,0,2911,0,3246,0,0,0
2020-04-26,port183,Buenaventura,2,2,8107,0,0,8107,0,0,0,0,0,0,0,0
2020-04-27,port183,Buenaventura,2,2,12068,1623,0,12068,0,0,0,0,1623,0,0,0
2020-04-28,port183,Buenaventura,4,1,24286,8709,24286,0,0,0,0,0,8709,0,0,0
2020-04-29,port183,Buenaventura,3,1,38453,0,0,9560,27241,0,1652,0,0,0,0,0
2020-04-30,port183,Buenaventura,3,3,5524,10641,0,5524,0,0,0,0,10641,0,0,0
2020-05-01,port183,Buenaventura,2,1,55400,0,50996,4404,0,0,0,0,0,0,0,0
2020-05-02,port183,Buenaventura,1,1,15321,0,0,15321,0,0,0,0,0,0,0,0
2020-05-03,port183,Buenaventura,5,2,9737,0,0,6334,3402,0,0,0,0,0,0,0
2020-05-04,port183,Buenaventura,2,1,6420,0,0,2440,0,3980,0,0,0,0,0,0
2020-05-05,port183,Buenaventura,3,1,50298,0,50298,0,0,0,0,0,0,0,0,0
2020-05-06,port183,Buenaventura,5,1,64395,25224,61287,2175,0,932,0,25224,0,0,0,0
2020-05-07,port183,Buenaventura,5,2,32538,4639,29782,0,0,2755,0,0,4639,0,0,0
2020-05-08,port183,Buenaventura,2,2,6459,1623,0,6459,0,0,0,0,1623,0,0,0
2020-05-09,port183,Buenaventura,2,1,10767,1623,5208,5559,0,0,0,0,1623,0,0,0
2020-05-10,port183,Buenaventura,4,3,12521,45317,0,12521,0,0,0,40218,5099,0,0,0
2020-05-11,port183,Buenaventura,7,3,56919,4397,56919,0,0,0,0,2945,1452,0,0,0
2020-05-12,port183,Buenaventura,2,0,57878,67,56902,0,0,0,976,0,0,0,0,67
2020-05-13,port183,Buenaventura,3,2,24698,1623,0,11109,0,13589,0,0,1623,0,0,0
2020-05-14,port183,Buenaventura,4,0,73733,0,73733,0,0,0,0,0,0,0,0,0
2020-05-15,port183,Buenaventura,4,1,75764,3226,75764,0,0,0,0,0,3226,0,0,0
2020-05-16,port183,Buenaventura,5,3,8442,3161,2883,5559,0,0,0,0,3161,0,0,0
2020-05-17,port183,Buenaventura,3,2,13610,0,2695,10915,0,0,0,0,0,0,0,0
2020-05-18,port183,Buenaventura,2,2,0,1224,0,0,0,0,0,0,1224,0,0,0
2020-05-19,port183,Buenaventura,2,0,8711,0,8711,0,0,0,0,0,0,0,0,0
2020-05-20,port183,Buenaventura,3,1,32868,0,10526,8849,0,13492,0,0,0,0,0,0
2020-05-21,port183,Buenaventura,2,2,1101,5614,0,1101,0,0,0,0,5614,0,0,0
2020-05-22,port183,Buenaventura,3,2,26880,3359,22434,4445,0,0,0,0,3359,0,0,0
2020-05-23,port183,Buenaventura,1,1,5088,0,0,5088,0,0,0,0,0,0,0,0
2020-05-24,port183,Buenaventura,7,3,91493,10328,69741,21751,0,0,0,10328,0,0,0,0
2020-05-25,port183,Buenaventura,4,2,57239,7883,46102,5559,5578,0,0,0,7271,611,0,0
2020-05-26,port183,Buenaventura,3,1,45462,2945,20633,8597,0,16230,0,2945,0,0,0,0
2020-05-27,port183,Buenaventura,3,1,29968,0,0,13841,0,16126,0,0,0,0,0,0
2020-05-28,port183,Buenaventura,3,2,5815,12173,5815,0,0,0,0,0,12173,0,0,0
2020-05-29,port183,Buenaventura,2,1,29254,2945,20633,8620,0,0,0,2945,0,0,0,0
2020-05-30,port183,Buenaventura,4,2,68927,1623,61205,7721,0,0,0,0,1623,0,0,0
2020-05-31,port183,Buenaventura,4,2,19060,27740,0,8109,0,10950,0,27740,0,0,0,0
2020-06-01,port183,Buenaventura,3,2,31836,2779,31836,0,0,0,0,0,2779,0,0,0
2020-06-02,port183,Buenaventura,2,0,5461,0,4439,0,0,0,1021,0,0,0,0,0
2020-06-03,port183,Buenaventura,2,1,6836,0,4374,2462,0,0,0,0,0,0,0,0
2020-06-04,port183,Buenaventura,4,1,61234,19320,61234,0,0,0,0,16478,2841,0,0,0
2020-06-05,port183,Buenaventura,3,2,22939,0,0,8672,0,14267,0,0,0,0,0,0
2020-06-06,port183,Buenaventura,3,2,6651,1623,0,6651,0,0,0,0,1623,0,0,0
2020-06-07,port183,Buenaventura,4,0,70632,0,68315,0,0,2316,0,0,0,0,0,0
2020-06-08,port183,Buenaventura,4,3,17162,9872,0,15032,0,2129,0,0,9872,0,0,0
2020-06-09,port183,Buenaventura,3,1,34620,0,22484,8512,3623,0,0,0,0,0,0,0
2020-06-10,port183,Buenaventura,1,0,15026,0,15026,0,0,0,0,0,0,0,0,0
2020-06-11,port183,Buenaventura,1,1,0,2808,0,0,0,0,0,0,2808,0,0,0
2020-06-12,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,port183,Buenaventura,2,2,1527,902,0,1527,0,0,0,0,902,0,0,0
2020-06-14,port183,Buenaventura,4,3,45095,0,0,45095,0,0,0,0,0,0,0,0
2020-06-15,port183,Buenaventura,2,1,5559,2710,0,5559,0,0,0,1087,1623,0,0,0
2020-06-16,port183,Buenaventura,1,1,3348,0,0,3348,0,0,0,0,0,0,0,0
2020-06-17,port183,Buenaventura,4,1,27338,19468,13508,13829,0,0,0,19468,0,0,0,0
2020-06-18,port183,Buenaventura,6,2,116005,0,93777,12578,9649,0,0,0,0,0,0,0
2020-06-19,port183,Buenaventura,3,0,8709,35271,0,0,3247,5461,0,34618,0,0,653,0
2020-06-20,port183,Buenaventura,3,2,30499,0,28267,2232,0,0,0,0,0,0,0,0
2020-06-21,port183,Buenaventura,3,3,9541,0,0,9541,0,0,0,0,0,0,0,0
2020-06-22,port183,Buenaventura,3,1,46632,11331,44048,0,0,0,2584,0,11331,0,0,0
2020-06-23,port183,Buenaventura,1,1,6973,0,0,6973,0,0,0,0,0,0,0,0
2020-06-24,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,port183,Buenaventura,2,1,0,23180,0,0,0,0,0,0,12410,10770,0,0
2020-06-26,port183,Buenaventura,4,3,26945,2783,0,8222,0,18723,0,0,2783,0,0,0
2020-06-27,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,port183,Buenaventura,2,2,1089,1122,0,1089,0,0,0,0,1122,0,0,0
2020-06-29,port183,Buenaventura,2,1,18480,1623,0,5559,12921,0,0,0,1623,0,0,0
2020-06-30,port183,Buenaventura,2,1,25355,1458,25355,0,0,0,0,0,1458,0,0,0
2020-07-01,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,port183,Buenaventura,3,1,7222,8286,7222,0,0,0,0,0,8286,0,0,0
2020-07-03,port183,Buenaventura,5,1,71444,0,66053,5391,0,0,0,0,0,0,0,0
2020-07-04,port183,Buenaventura,4,3,14084,0,0,11436,0,0,2647,0,0,0,0,0
2020-07-05,port183,Buenaventura,3,1,26304,2945,20633,3639,0,0,2030,2945,0,0,0,0
2020-07-06,port183,Buenaventura,4,2,8254,7142,0,7278,0,0,976,0,7075,0,0,67
2020-07-07,port183,Buenaventura,2,1,7659,0,0,3317,0,4342,0,0,0,0,0,0
2020-07-08,port183,Buenaventura,1,1,6924,0,0,6924,0,0,0,0,0,0,0,0
2020-07-09,port183,Buenaventura,4,1,8838,0,0,1141,7697,0,0,0,0,0,0,0
2020-07-10,port183,Buenaventura,1,1,6650,0,0,6650,0,0,0,0,0,0,0,0
2020-07-11,port183,Buenaventura,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,port183,Buenaventura,6,5,19248,7591,0,12276,0,6972,0,0,7591,0,0,0
2020-07-13,port183,Buenaventura,2,1,10400,4750,10400,0,0,0,0,0,4750,0,0,0
2020-07-14,port183,Buenaventura,3,2,21319,0,0,21319,0,0,0,0,0,0,0,0
2020-07-15,port183,Buenaventura,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,port183,Buenaventura,4,4,11003,13494,0,11003,0,0,0,0,13494,0,0,0
2020-07-17,port183,Buenaventura,1,1,3604,0,0,3604,0,0,0,0,0,0,0,0
2020-07-18,port183,Buenaventura,3,2,48452,1116,47368,1083,0,0,0,0,1116,0,0,0
2020-07-19,port183,Buenaventura,3,1,12575,0,7494,4309,0,770,0,0,0,0,0,0
2020-07-20,port183,Buenaventura,4,2,28727,9342,20633,7742,0,351,0,2945,6397,0,0,0
2020-07-21,port183,Buenaventura,2,1,40635,0,25153,15481,0,0,0,0,0,0,0,0
2020-07-22,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,port183,Buenaventura,2,2,0,15203,0,0,0,0,0,0,15203,0,0,0
2020-07-24,port183,Buenaventura,1,1,7576,0,0,7576,0,0,0,0,0,0,0,0
2020-07-25,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,port183,Buenaventura,4,3,14159,6332,0,13708,450,0,0,0,6332,0,0,0
2020-07-27,port183,Buenaventura,5,3,38291,32017,20633,17657,0,0,0,23831,8185,0,0,0
2020-07-28,port183,Buenaventura,2,1,4857,0,2413,2444,0,0,0,0,0,0,0,0
